,Product_Code,ds,y,y_log
26282,P556,2025-06-10,30,3.4339872044851463
26283,P556,2025-06-17,20,3.044522437723423
26284,P556,2025-06-24,24,3.2188758248682006
26285,P556,2025-07-01,17,2.8903717578961645
26286,P556,2025-07-08,10,2.3978952727983707
26287,P556,2025-07-15,18,2.9444389791664403
26288,P556,2025-07-22,15,2.772588722239781
26289,P556,2025-07-29,10,2.3978952727983707
26290,P556,2025-08-05,11,2.4849066497880004
26291,P556,2025-08-12,9,2.302585092994046
26292,P556,2025-08-19,14,2.70805020110221
26293,P556,2025-08-26,12,2.5649493574615367
26294,P556,2025-09-02,7,2.0794415416798357
26295,P556,2025-09-09,7,2.0794415416798357
26296,P556,2025-09-16,16,2.833213344056216
26297,P556,2025-09-23,12,2.5649493574615367
26298,P556,2025-09-30,15,2.772588722239781
26299,P556,2025-10-07,6,1.9459101490553132
26300,P556,2025-10-14,14,2.70805020110221
26301,P556,2025-10-21,11,2.4849066497880004
26302,P556,2025-10-28,14,2.70805020110221
26303,P556,2025-11-04,18,2.9444389791664403
26304,P556,2025-11-11,11,2.4849066497880004
26305,P556,2025-11-18,11,2.4849066497880004
26306,P556,2025-11-25,11,2.4849066497880004
26307,P556,2025-12-02,13,2.639057329615259
26308,P556,2025-12-09,14,2.70805020110221
26309,P556,2025-12-16,16,2.833213344056216
26310,P556,2025-12-23,20,3.044522437723423
26311,P556,2025-12-30,29,3.4011973816621555
26312,P557,2025-01-07,28,3.367295829986474
26313,P557,2025-01-14,23,3.1780538303479458
26314,P557,2025-01-21,35,3.58351893845611
26315,P557,2025-01-28,34,3.5553480614894135
26316,P557,2025-02-04,33,3.5263605246161616
26317,P557,2025-02-11,27,3.332204510175204
26318,P557,2025-02-18,33,3.5263605246161616
26319,P557,2025-02-25,27,3.332204510175204
26320,P557,2025-03-04,25,3.258096538021482
26321,P557,2025-03-11,32,3.4965075614664802
26322,P557,2025-03-18,40,3.713572066704308
26323,P557,2025-03-25,28,3.367295829986474
26324,P557,2025-04-01,34,3.5553480614894135
26325,P557,2025-04-08,24,3.2188758248682006
26326,P557,2025-04-15,31,3.4657359027997265
26327,P557,2025-04-22,23,3.1780538303479458
26328,P557,2025-04-29,27,3.332204510175204
26329,P557,2025-05-06,21,3.091042453358316
26330,P557,2025-05-13,46,3.8501476017100584
26331,P557,2025-05-20,29,3.4011973816621555
26332,P557,2025-05-27,21,3.091042453358316
26333,P557,2025-06-03,21,3.091042453358316
26334,P557,2025-06-10,27,3.332204510175204
26335,P557,2025-06-17,35,3.58351893845611
26336,P557,2025-06-24,27,3.332204510175204
26337,P557,2025-07-01,24,3.2188758248682006
26338,P557,2025-07-08,22,3.1354942159291497
26339,P557,2025-07-15,16,2.833213344056216
26340,P557,2025-07-22,19,2.995732273553991
26341,P557,2025-07-29,28,3.367295829986474
26342,P557,2025-08-05,23,3.1780538303479458
26343,P557,2025-08-12,14,2.70805020110221
26344,P557,2025-08-19,17,2.8903717578961645
26345,P557,2025-08-26,21,3.091042453358316
26346,P557,2025-09-02,16,2.833213344056216
26347,P557,2025-09-09,23,3.1780538303479458
26348,P557,2025-09-16,30,3.4339872044851463
26349,P557,2025-09-23,20,3.044522437723423
26350,P557,2025-09-30,15,2.772588722239781
26351,P557,2025-10-07,19,2.995732273553991
26352,P557,2025-10-14,20,3.044522437723423
26353,P557,2025-10-21,14,2.70805020110221
26354,P557,2025-10-28,25,3.258096538021482
26355,P557,2025-11-04,18,2.9444389791664403
26356,P557,2025-11-11,29,3.4011973816621555
26357,P557,2025-11-18,30,3.4339872044851463
26358,P557,2025-11-25,30,3.4339872044851463
26359,P557,2025-12-02,19,2.995732273553991
26360,P557,2025-12-09,13,2.639057329615259
26361,P557,2025-12-16,25,3.258096538021482
26362,P557,2025-12-23,24,3.2188758248682006
26363,P557,2025-12-30,30,3.4339872044851463
26364,P558,2025-01-07,15,2.772588722239781
26365,P558,2025-01-14,10,2.3978952727983707
26366,P558,2025-01-21,15,2.772588722239781
26367,P558,2025-01-28,13,2.639057329615259
26368,P558,2025-02-04,16,2.833213344056216
26369,P558,2025-02-11,8,2.1972245773362196
26370,P558,2025-02-18,8,2.1972245773362196
26371,P558,2025-02-25,16,2.833213344056216
26372,P558,2025-03-04,14,2.70805020110221
26373,P558,2025-03-11,9,2.302585092994046
26374,P558,2025-03-18,9,2.302585092994046
26375,P558,2025-03-25,13,2.639057329615259
26376,P558,2025-04-01,18,2.9444389791664403
26377,P558,2025-04-08,10,2.3978952727983707
26378,P558,2025-04-15,13,2.639057329615259
26379,P558,2025-04-22,12,2.5649493574615367
26380,P558,2025-04-29,15,2.772588722239781
26381,P558,2025-05-06,15,2.772588722239781
26382,P558,2025-05-13,17,2.8903717578961645
26383,P558,2025-05-20,12,2.5649493574615367
26384,P558,2025-05-27,19,2.995732273553991
26385,P558,2025-06-03,8,2.1972245773362196
26386,P558,2025-06-10,15,2.772588722239781
26387,P558,2025-06-17,15,2.772588722239781
26388,P558,2025-06-24,17,2.8903717578961645
26389,P558,2025-07-01,13,2.639057329615259
26390,P558,2025-07-08,8,2.1972245773362196
26391,P558,2025-07-15,11,2.4849066497880004
26392,P558,2025-07-22,9,2.302585092994046
26393,P558,2025-07-29,6,1.9459101490553132
26394,P558,2025-08-05,14,2.70805020110221
26395,P558,2025-08-12,5,1.791759469228055
26396,P558,2025-08-19,16,2.833213344056216
26397,P558,2025-08-26,12,2.5649493574615367
26398,P558,2025-09-02,7,2.0794415416798357
26399,P558,2025-09-09,17,2.8903717578961645
26400,P558,2025-09-16,11,2.4849066497880004
26401,P558,2025-09-23,5,1.791759469228055
26402,P558,2025-09-30,11,2.4849066497880004
26403,P558,2025-10-07,9,2.302585092994046
26404,P558,2025-10-14,9,2.302585092994046
26405,P558,2025-10-21,8,2.1972245773362196
26406,P558,2025-10-28,6,1.9459101490553132
26407,P558,2025-11-04,14,2.70805020110221
26408,P558,2025-11-11,11,2.4849066497880004
26409,P558,2025-11-18,15,2.772588722239781
26410,P558,2025-11-25,6,1.9459101490553132
26411,P558,2025-12-02,8,2.1972245773362196
26412,P558,2025-12-09,11,2.4849066497880004
26413,P558,2025-12-16,9,2.302585092994046
26414,P558,2025-12-23,15,2.772588722239781
26415,P558,2025-12-30,21,3.091042453358316
26416,P559,2025-01-07,11,2.4849066497880004
26417,P559,2025-01-14,13,2.639057329615259
26418,P559,2025-01-21,4,1.6094379124341003
26419,P559,2025-01-28,19,2.995732273553991
26420,P559,2025-02-04,10,2.3978952727983707
26421,P559,2025-02-11,13,2.639057329615259
26422,P559,2025-02-18,8,2.1972245773362196
26423,P559,2025-02-25,11,2.4849066497880004
26424,P559,2025-03-04,6,1.9459101490553132
26425,P559,2025-03-11,15,2.772588722239781
26426,P559,2025-03-18,17,2.8903717578961645
26427,P559,2025-03-25,12,2.5649493574615367
26428,P559,2025-04-01,14,2.70805020110221
26429,P559,2025-04-08,12,2.5649493574615367
26430,P559,2025-04-15,20,3.044522437723423
26431,P559,2025-04-22,12,2.5649493574615367
26432,P559,2025-04-29,11,2.4849066497880004
26433,P559,2025-05-06,10,2.3978952727983707
26434,P559,2025-05-13,13,2.639057329615259
26435,P559,2025-05-20,9,2.302585092994046
26436,P559,2025-05-27,16,2.833213344056216
26437,P559,2025-06-03,13,2.639057329615259
26438,P559,2025-06-10,10,2.3978952727983707
26439,P559,2025-06-17,12,2.5649493574615367
26440,P559,2025-06-24,22,3.1354942159291497
26441,P559,2025-07-01,11,2.4849066497880004
26442,P559,2025-07-08,12,2.5649493574615367
26443,P559,2025-07-15,11,2.4849066497880004
26444,P559,2025-07-22,9,2.302585092994046
26445,P559,2025-07-29,7,2.0794415416798357
26446,P559,2025-08-05,12,2.5649493574615367
26447,P559,2025-08-12,9,2.302585092994046
26448,P559,2025-08-19,10,2.3978952727983707
26449,P559,2025-08-26,7,2.0794415416798357
26450,P559,2025-09-02,7,2.0794415416798357
26451,P559,2025-09-09,15,2.772588722239781
26452,P559,2025-09-16,8,2.1972245773362196
26453,P559,2025-09-23,14,2.70805020110221
26454,P559,2025-09-30,7,2.0794415416798357
26455,P559,2025-10-07,7,2.0794415416798357
26456,P559,2025-10-14,13,2.639057329615259
26457,P559,2025-10-21,13,2.639057329615259
26458,P559,2025-10-28,6,1.9459101490553132
26459,P559,2025-11-04,14,2.70805020110221
26460,P559,2025-11-11,8,2.1972245773362196
26461,P559,2025-11-18,8,2.1972245773362196
26462,P559,2025-11-25,10,2.3978952727983707
26463,P559,2025-12-02,8,2.1972245773362196
26464,P559,2025-12-09,10,2.3978952727983707
26465,P559,2025-12-16,7,2.0794415416798357
26466,P559,2025-12-23,16,2.833213344056216
26467,P559,2025-12-30,14,2.70805020110221
26468,P56,2025-01-07,31,3.4657359027997265
26469,P56,2025-01-14,28,3.367295829986474
26470,P56,2025-01-21,41,3.7376696182833684
26471,P56,2025-01-28,36,3.6109179126442243
26472,P56,2025-02-04,45,3.828641396489095
26473,P56,2025-02-11,25,3.258096538021482
26474,P56,2025-02-18,42,3.7612001156935624
26475,P56,2025-02-25,47,3.8712010109078907
26476,P56,2025-03-04,36,3.6109179126442243
26477,P56,2025-03-11,42,3.7612001156935624
26478,P56,2025-03-18,42,3.7612001156935624
26479,P56,2025-03-25,37,3.6375861597263857
26480,P56,2025-04-01,45,3.828641396489095
26481,P56,2025-04-08,38,3.6635616461296463
26482,P56,2025-04-15,40,3.713572066704308
26483,P56,2025-04-22,31,3.4657359027997265
26484,P56,2025-04-29,34,3.5553480614894135
26485,P56,2025-05-06,28,3.367295829986474
26486,P56,2025-05-13,27,3.332204510175204
26487,P56,2025-05-20,35,3.58351893845611
26488,P56,2025-05-27,40,3.713572066704308
26489,P56,2025-06-03,41,3.7376696182833684
26490,P56,2025-06-10,32,3.4965075614664802
26491,P56,2025-06-17,31,3.4657359027997265
26492,P56,2025-06-24,35,3.58351893845611
26493,P56,2025-07-01,28,3.367295829986474
26494,P56,2025-07-08,19,2.995732273553991
26495,P56,2025-07-15,25,3.258096538021482
26496,P56,2025-07-22,28,3.367295829986474
26497,P56,2025-07-29,21,3.091042453358316
26498,P56,2025-08-05,32,3.4965075614664802
26499,P56,2025-08-12,36,3.6109179126442243
26500,P56,2025-08-19,29,3.4011973816621555
26501,P56,2025-08-26,32,3.4965075614664802
26502,P56,2025-09-02,31,3.4657359027997265
26503,P56,2025-09-09,20,3.044522437723423
26504,P56,2025-09-16,25,3.258096538021482
26505,P56,2025-09-23,21,3.091042453358316
26506,P56,2025-09-30,38,3.6635616461296463
26507,P56,2025-10-07,29,3.4011973816621555
26508,P56,2025-10-14,32,3.4965075614664802
26509,P56,2025-10-21,32,3.4965075614664802
26510,P56,2025-10-28,27,3.332204510175204
26511,P56,2025-11-04,36,3.6109179126442243
26512,P56,2025-11-11,31,3.4657359027997265
26513,P56,2025-11-18,29,3.4011973816621555
26514,P56,2025-11-25,36,3.6109179126442243
26515,P56,2025-12-02,26,3.295836866004329
26516,P56,2025-12-09,43,3.784189633918261
26517,P56,2025-12-16,32,3.4965075614664802
26518,P56,2025-12-23,35,3.58351893845611
26519,P56,2025-12-30,19,2.995732273553991
26520,P560,2025-01-07,9,2.302585092994046
26521,P560,2025-01-14,9,2.302585092994046
26522,P560,2025-01-21,3,1.3862943611198906
26523,P560,2025-01-28,7,2.0794415416798357
26524,P560,2025-02-04,11,2.4849066497880004
26525,P560,2025-02-11,8,2.1972245773362196
26526,P560,2025-02-18,10,2.3978952727983707
26527,P560,2025-02-25,11,2.4849066497880004
26528,P560,2025-03-04,11,2.4849066497880004
26529,P560,2025-03-11,9,2.302585092994046
26530,P560,2025-03-18,11,2.4849066497880004
26531,P560,2025-03-25,16,2.833213344056216
26532,P560,2025-04-01,10,2.3978952727983707
26533,P560,2025-04-08,14,2.70805020110221
26534,P560,2025-04-15,9,2.302585092994046
26535,P560,2025-04-22,10,2.3978952727983707
26536,P560,2025-04-29,12,2.5649493574615367
26537,P560,2025-05-06,12,2.5649493574615367
26538,P560,2025-05-13,9,2.302585092994046
26539,P560,2025-05-20,7,2.0794415416798357
26540,P560,2025-05-27,13,2.639057329615259
26541,P560,2025-06-03,10,2.3978952727983707
26542,P560,2025-06-10,18,2.9444389791664403
26543,P560,2025-06-17,15,2.772588722239781
26544,P560,2025-06-24,6,1.9459101490553132
26545,P560,2025-07-01,14,2.70805020110221
26546,P560,2025-07-08,4,1.6094379124341003
26547,P560,2025-07-15,7,2.0794415416798357
26548,P560,2025-07-22,3,1.3862943611198906
26549,P560,2025-07-29,7,2.0794415416798357
26550,P560,2025-08-05,5,1.791759469228055
26551,P560,2025-08-12,5,1.791759469228055
26552,P560,2025-08-19,11,2.4849066497880004
26553,P560,2025-08-26,4,1.6094379124341003
26554,P560,2025-09-02,13,2.639057329615259
26555,P560,2025-09-09,10,2.3978952727983707
26556,P560,2025-09-16,7,2.0794415416798357
26557,P560,2025-09-23,10,2.3978952727983707
26558,P560,2025-09-30,10,2.3978952727983707
26559,P560,2025-10-07,9,2.302585092994046
26560,P560,2025-10-14,10,2.3978952727983707
26561,P560,2025-10-21,14,2.70805020110221
26562,P560,2025-10-28,7,2.0794415416798357
26563,P560,2025-11-04,8,2.1972245773362196
26564,P560,2025-11-11,9,2.302585092994046
26565,P560,2025-11-18,8,2.1972245773362196
26566,P560,2025-11-25,11,2.4849066497880004
26567,P560,2025-12-02,12,2.5649493574615367
26568,P560,2025-12-09,7,2.0794415416798357
26569,P560,2025-12-16,9,2.302585092994046
26570,P560,2025-12-23,10,2.3978952727983707
26571,P560,2025-12-30,15,2.772588722239781
26572,P561,2025-01-07,6,1.9459101490553132
26573,P561,2025-01-14,5,1.791759469228055
26574,P561,2025-01-21,1,0.6931471805599453
26575,P561,2025-01-28,3,1.3862943611198906
26576,P561,2025-02-04,1,0.6931471805599453
26577,P561,2025-02-11,7,2.0794415416798357
26578,P561,2025-02-18,2,1.0986122886681096
26579,P561,2025-02-25,11,2.4849066497880004
26580,P561,2025-03-04,4,1.6094379124341003
26581,P561,2025-03-11,8,2.1972245773362196
26582,P561,2025-03-18,3,1.3862943611198906
26583,P561,2025-03-25,5,1.791759469228055
26584,P561,2025-04-01,4,1.6094379124341003
26585,P561,2025-04-08,5,1.791759469228055
26586,P561,2025-04-15,5,1.791759469228055
26587,P561,2025-04-22,4,1.6094379124341003
26588,P561,2025-04-29,7,2.0794415416798357
26589,P561,2025-05-06,9,2.302585092994046
26590,P561,2025-05-13,7,2.0794415416798357
26591,P561,2025-05-20,4,1.6094379124341003
26592,P561,2025-05-27,1,0.6931471805599453
26593,P561,2025-06-03,5,1.791759469228055
26594,P561,2025-06-10,2,1.0986122886681096
26595,P561,2025-06-17,4,1.6094379124341003
26596,P561,2025-06-24,4,1.6094379124341003
26597,P561,2025-07-01,6,1.9459101490553132
26598,P561,2025-07-08,3,1.3862943611198906
26599,P561,2025-07-15,6,1.9459101490553132
26600,P561,2025-07-22,2,1.0986122886681096
26601,P561,2025-07-29,3,1.3862943611198906
26602,P561,2025-08-05,6,1.9459101490553132
26603,P561,2025-08-12,0,0.0
26604,P561,2025-08-19,2,1.0986122886681096
26605,P561,2025-08-26,3,1.3862943611198906
26606,P561,2025-09-02,0,0.0
26607,P561,2025-09-09,0,0.0
26608,P561,2025-09-16,3,1.3862943611198906
26609,P561,2025-09-23,4,1.6094379124341003
26610,P561,2025-09-30,4,1.6094379124341003
26611,P561,2025-10-07,5,1.791759469228055
26612,P561,2025-10-14,1,0.6931471805599453
26613,P561,2025-10-21,1,0.6931471805599453
26614,P561,2025-10-28,2,1.0986122886681096
26615,P561,2025-11-04,3,1.3862943611198906
26616,P561,2025-11-11,1,0.6931471805599453
26617,P561,2025-11-18,5,1.791759469228055
26618,P561,2025-11-25,5,1.791759469228055
26619,P561,2025-12-02,3,1.3862943611198906
26620,P561,2025-12-09,4,1.6094379124341003
26621,P561,2025-12-16,5,1.791759469228055
26622,P561,2025-12-23,4,1.6094379124341003
26623,P561,2025-12-30,5,1.791759469228055
26624,P562,2025-01-07,6,1.9459101490553132
26625,P562,2025-01-14,5,1.791759469228055
26626,P562,2025-01-21,0,0.0
26627,P562,2025-01-28,4,1.6094379124341003
26628,P562,2025-02-04,4,1.6094379124341003
26629,P562,2025-02-11,4,1.6094379124341003
26630,P562,2025-02-18,5,1.791759469228055
26631,P562,2025-02-25,7,2.0794415416798357
26632,P562,2025-03-04,5,1.791759469228055
26633,P562,2025-03-11,9,2.302585092994046
26634,P562,2025-03-18,2,1.0986122886681096
26635,P562,2025-03-25,7,2.0794415416798357
26636,P562,2025-04-01,0,0.0
26637,P562,2025-04-08,4,1.6094379124341003
26638,P562,2025-04-15,2,1.0986122886681096
26639,P562,2025-04-22,6,1.9459101490553132
26640,P562,2025-04-29,5,1.791759469228055
26641,P562,2025-05-06,5,1.791759469228055
26642,P562,2025-05-13,5,1.791759469228055
26643,P562,2025-05-20,7,2.0794415416798357
26644,P562,2025-05-27,3,1.3862943611198906
26645,P562,2025-06-03,0,0.0
26646,P562,2025-06-10,1,0.6931471805599453
26647,P562,2025-06-17,4,1.6094379124341003
26648,P562,2025-06-24,6,1.9459101490553132
26649,P562,2025-07-01,2,1.0986122886681096
26650,P562,2025-07-08,3,1.3862943611198906
26651,P562,2025-07-15,5,1.791759469228055
26652,P562,2025-07-22,0,0.0
26653,P562,2025-07-29,4,1.6094379124341003
26654,P562,2025-08-05,3,1.3862943611198906
26655,P562,2025-08-12,5,1.791759469228055
26656,P562,2025-08-19,5,1.791759469228055
26657,P562,2025-08-26,8,2.1972245773362196
26658,P562,2025-09-02,0,0.0
26659,P562,2025-09-09,1,0.6931471805599453
26660,P562,2025-09-16,8,2.1972245773362196
26661,P562,2025-09-23,1,0.6931471805599453
26662,P562,2025-09-30,5,1.791759469228055
26663,P562,2025-10-07,3,1.3862943611198906
26664,P562,2025-10-14,6,1.9459101490553132
26665,P562,2025-10-21,4,1.6094379124341003
26666,P562,2025-10-28,4,1.6094379124341003
26667,P562,2025-11-04,6,1.9459101490553132
26668,P562,2025-11-11,1,0.6931471805599453
26669,P562,2025-11-18,2,1.0986122886681096
26670,P562,2025-11-25,3,1.3862943611198906
26671,P562,2025-12-02,6,1.9459101490553132
26672,P562,2025-12-09,9,2.302585092994046
26673,P562,2025-12-16,9,2.302585092994046
26674,P562,2025-12-23,5,1.791759469228055
26675,P562,2025-12-30,6,1.9459101490553132
26676,P563,2025-01-07,5,1.791759469228055
26677,P563,2025-01-14,19,2.995732273553991
26678,P563,2025-01-21,5,1.791759469228055
26679,P563,2025-01-28,11,2.4849066497880004
26680,P563,2025-02-04,10,2.3978952727983707
26681,P563,2025-02-11,15,2.772588722239781
26682,P563,2025-02-18,10,2.3978952727983707
26683,P563,2025-02-25,6,1.9459101490553132
26684,P563,2025-03-04,9,2.302585092994046
26685,P563,2025-03-11,7,2.0794415416798357
26686,P563,2025-03-18,11,2.4849066497880004
26687,P563,2025-03-25,11,2.4849066497880004
26688,P563,2025-04-01,11,2.4849066497880004
26689,P563,2025-04-08,7,2.0794415416798357
26690,P563,2025-04-15,8,2.1972245773362196
26691,P563,2025-04-22,10,2.3978952727983707
26692,P563,2025-04-29,17,2.8903717578961645
26693,P563,2025-05-06,5,1.791759469228055
26694,P563,2025-05-13,11,2.4849066497880004
26695,P563,2025-05-20,10,2.3978952727983707
26696,P563,2025-05-27,10,2.3978952727983707
26697,P563,2025-06-03,9,2.302585092994046
26698,P563,2025-06-10,8,2.1972245773362196
26699,P563,2025-06-17,9,2.302585092994046
26700,P563,2025-06-24,12,2.5649493574615367
26701,P563,2025-07-01,7,2.0794415416798357
26702,P563,2025-07-08,7,2.0794415416798357
26703,P563,2025-07-15,4,1.6094379124341003
26704,P563,2025-07-22,6,1.9459101490553132
26705,P563,2025-07-29,3,1.3862943611198906
26706,P563,2025-08-05,3,1.3862943611198906
26707,P563,2025-08-12,13,2.639057329615259
26708,P563,2025-08-19,4,1.6094379124341003
26709,P563,2025-08-26,7,2.0794415416798357
26710,P563,2025-09-02,7,2.0794415416798357
26711,P563,2025-09-09,7,2.0794415416798357
26712,P563,2025-09-16,7,2.0794415416798357
26713,P563,2025-09-23,9,2.302585092994046
26714,P563,2025-09-30,6,1.9459101490553132
26715,P563,2025-10-07,8,2.1972245773362196
26716,P563,2025-10-14,5,1.791759469228055
26717,P563,2025-10-21,4,1.6094379124341003
26718,P563,2025-10-28,7,2.0794415416798357
26719,P563,2025-11-04,10,2.3978952727983707
26720,P563,2025-11-11,10,2.3978952727983707
26721,P563,2025-11-18,8,2.1972245773362196
26722,P563,2025-11-25,7,2.0794415416798357
26723,P563,2025-12-02,12,2.5649493574615367
26724,P563,2025-12-09,10,2.3978952727983707
26725,P563,2025-12-16,13,2.639057329615259
26726,P563,2025-12-23,11,2.4849066497880004
26727,P563,2025-12-30,9,2.302585092994046
26728,P564,2025-01-07,13,2.639057329615259
26729,P564,2025-01-14,4,1.6094379124341003
26730,P564,2025-01-21,8,2.1972245773362196
26731,P564,2025-01-28,9,2.302585092994046
26732,P564,2025-02-04,6,1.9459101490553132
26733,P564,2025-02-11,10,2.3978952727983707
26734,P564,2025-02-18,4,1.6094379124341003
26735,P564,2025-02-25,12,2.5649493574615367
26736,P564,2025-03-04,11,2.4849066497880004
26737,P564,2025-03-11,13,2.639057329615259
26738,P564,2025-03-18,12,2.5649493574615367
26739,P564,2025-03-25,12,2.5649493574615367
26740,P564,2025-04-01,14,2.70805020110221
26741,P564,2025-04-08,13,2.639057329615259
26742,P564,2025-04-15,7,2.0794415416798357
26743,P564,2025-04-22,13,2.639057329615259
26744,P564,2025-04-29,11,2.4849066497880004
26745,P564,2025-05-06,6,1.9459101490553132
26746,P564,2025-05-13,8,2.1972245773362196
26747,P564,2025-05-20,11,2.4849066497880004
26748,P564,2025-05-27,26,3.295836866004329
26749,P564,2025-06-03,10,2.3978952727983707
26750,P564,2025-06-10,9,2.302585092994046
26751,P564,2025-06-17,10,2.3978952727983707
26752,P564,2025-06-24,9,2.302585092994046
26753,P564,2025-07-01,5,1.791759469228055
26754,P564,2025-07-08,4,1.6094379124341003
26755,P564,2025-07-15,8,2.1972245773362196
26756,P564,2025-07-22,7,2.0794415416798357
26757,P564,2025-07-29,7,2.0794415416798357
26758,P564,2025-08-05,5,1.791759469228055
26759,P564,2025-08-12,8,2.1972245773362196
26760,P564,2025-08-19,7,2.0794415416798357
26761,P564,2025-08-26,7,2.0794415416798357
26762,P564,2025-09-02,9,2.302585092994046
26763,P564,2025-09-09,15,2.772588722239781
26764,P564,2025-09-16,10,2.3978952727983707
26765,P564,2025-09-23,9,2.302585092994046
26766,P564,2025-09-30,16,2.833213344056216
26767,P564,2025-10-07,8,2.1972245773362196
26768,P564,2025-10-14,13,2.639057329615259
26769,P564,2025-10-21,7,2.0794415416798357
26770,P564,2025-10-28,6,1.9459101490553132
26771,P564,2025-11-04,9,2.302585092994046
26772,P564,2025-11-11,11,2.4849066497880004
26773,P564,2025-11-18,9,2.302585092994046
26774,P564,2025-11-25,10,2.3978952727983707
26775,P564,2025-12-02,5,1.791759469228055
26776,P564,2025-12-09,5,1.791759469228055
26777,P564,2025-12-16,5,1.791759469228055
26778,P564,2025-12-23,4,1.6094379124341003
26779,P564,2025-12-30,10,2.3978952727983707
26780,P565,2025-01-07,4,1.6094379124341003
26781,P565,2025-01-14,7,2.0794415416798357
26782,P565,2025-01-21,10,2.3978952727983707
26783,P565,2025-01-28,11,2.4849066497880004
26784,P565,2025-02-04,8,2.1972245773362196
26785,P565,2025-02-11,13,2.639057329615259
26786,P565,2025-02-18,14,2.70805020110221
26787,P565,2025-02-25,11,2.4849066497880004
26788,P565,2025-03-04,11,2.4849066497880004
26789,P565,2025-03-11,9,2.302585092994046
26790,P565,2025-03-18,7,2.0794415416798357
26791,P565,2025-03-25,8,2.1972245773362196
26792,P565,2025-04-01,7,2.0794415416798357
26793,P565,2025-04-08,8,2.1972245773362196
26794,P565,2025-04-15,9,2.302585092994046
26795,P565,2025-04-22,5,1.791759469228055
26796,P565,2025-04-29,9,2.302585092994046
26797,P565,2025-05-06,8,2.1972245773362196
26798,P565,2025-05-13,7,2.0794415416798357
26799,P565,2025-05-20,5,1.791759469228055
26800,P565,2025-05-27,12,2.5649493574615367
26801,P565,2025-06-03,15,2.772588722239781
26802,P565,2025-06-10,10,2.3978952727983707
26803,P565,2025-06-17,10,2.3978952727983707
26804,P565,2025-06-24,10,2.3978952727983707
26805,P565,2025-07-01,9,2.302585092994046
26806,P565,2025-07-08,3,1.3862943611198906
26807,P565,2025-07-15,7,2.0794415416798357
26808,P565,2025-07-22,4,1.6094379124341003
26809,P565,2025-07-29,7,2.0794415416798357
26810,P565,2025-08-05,9,2.302585092994046
26811,P565,2025-08-12,12,2.5649493574615367
26812,P565,2025-08-19,9,2.302585092994046
26813,P565,2025-08-26,5,1.791759469228055
26814,P565,2025-09-02,6,1.9459101490553132
26815,P565,2025-09-09,10,2.3978952727983707
26816,P565,2025-09-16,6,1.9459101490553132
26817,P565,2025-09-23,7,2.0794415416798357
26818,P565,2025-09-30,5,1.791759469228055
26819,P565,2025-10-07,9,2.302585092994046
26820,P565,2025-10-14,6,1.9459101490553132
26821,P565,2025-10-21,8,2.1972245773362196
26822,P565,2025-10-28,13,2.639057329615259
26823,P565,2025-11-04,7,2.0794415416798357
26824,P565,2025-11-11,6,1.9459101490553132
26825,P565,2025-11-18,6,1.9459101490553132
26826,P565,2025-11-25,11,2.4849066497880004
26827,P565,2025-12-02,12,2.5649493574615367
26828,P565,2025-12-09,12,2.5649493574615367
26829,P565,2025-12-16,6,1.9459101490553132
26830,P565,2025-12-23,8,2.1972245773362196
26831,P565,2025-12-30,10,2.3978952727983707
26832,P566,2025-01-07,24,3.2188758248682006
26833,P566,2025-01-14,26,3.295836866004329
26834,P566,2025-01-21,22,3.1354942159291497
26835,P566,2025-01-28,24,3.2188758248682006
26836,P566,2025-02-04,20,3.044522437723423
26837,P566,2025-02-11,13,2.639057329615259
26838,P566,2025-02-18,17,2.8903717578961645
26839,P566,2025-02-25,21,3.091042453358316
26840,P566,2025-03-04,18,2.9444389791664403
26841,P566,2025-03-11,18,2.9444389791664403
26842,P566,2025-03-18,21,3.091042453358316
26843,P566,2025-03-25,30,3.4339872044851463
26844,P566,2025-04-01,22,3.1354942159291497
26845,P566,2025-04-08,24,3.2188758248682006
26846,P566,2025-04-15,15,2.772588722239781
26847,P566,2025-04-22,22,3.1354942159291497
26848,P566,2025-04-29,28,3.367295829986474
26849,P566,2025-05-06,18,2.9444389791664403
26850,P566,2025-05-13,17,2.8903717578961645
26851,P566,2025-05-20,22,3.1354942159291497
26852,P566,2025-05-27,17,2.8903717578961645
26853,P566,2025-06-03,18,2.9444389791664403
26854,P566,2025-06-10,17,2.8903717578961645
26855,P566,2025-06-17,13,2.639057329615259
26856,P566,2025-06-24,23,3.1780538303479458
26857,P566,2025-07-01,19,2.995732273553991
26858,P566,2025-07-08,16,2.833213344056216
26859,P566,2025-07-15,18,2.9444389791664403
26860,P566,2025-07-22,8,2.1972245773362196
26861,P566,2025-07-29,23,3.1780538303479458
26862,P566,2025-08-05,19,2.995732273553991
26863,P566,2025-08-12,15,2.772588722239781
26864,P566,2025-08-19,21,3.091042453358316
26865,P566,2025-08-26,15,2.772588722239781
26866,P566,2025-09-02,16,2.833213344056216
26867,P566,2025-09-09,17,2.8903717578961645
26868,P566,2025-09-16,7,2.0794415416798357
26869,P566,2025-09-23,21,3.091042453358316
26870,P566,2025-09-30,17,2.8903717578961645
26871,P566,2025-10-07,22,3.1354942159291497
26872,P566,2025-10-14,12,2.5649493574615367
26873,P566,2025-10-21,13,2.639057329615259
26874,P566,2025-10-28,20,3.044522437723423
